id,emp_name,sales_date,sales_target,actual_sales
3001,Aryan Mishra,2026-04-01,14500,16300
3001,Aryan Mishra,2026-04-02,14500,15300
3001,Aryan Mishra,2026-04-03,14500,16000
3001,Aryan Mishra,2026-04-04,14500,15600
3001,Aryan Mishra,2026-04-06,14500,16200
3001,Aryan Mishra,2026-04-07,14500,14100
3001,Aryan Mishra,2026-04-08,14500,12700
3001,Aryan Mishra,2026-04-09,14500,12200
3001,Aryan Mishra,2026-04-10,14500,14200
3001,Aryan Mishra,2026-04-11,14500,15700
3001,Aryan Mishra,2026-04-13,14500,15000
3001,Aryan Mishra,2026-04-14,14500,13300
3001,Aryan Mishra,2026-04-15,14500,15400
3001,Aryan Mishra,2026-04-16,14500,13000
3001,Aryan Mishra,2026-04-17,14500,11700
3001,Aryan Mishra,2026-04-18,14500,17200
3001,Aryan Mishra,2026-04-20,14500,11200
3001,Aryan Mishra,2026-04-21,14500,14100
3001,Aryan Mishra,2026-04-22,14500,11300
3001,Aryan Mishra,2026-04-23,14500,15100
3001,Aryan Mishra,2026-04-24,14500,15300
3001,Aryan Mishra,2026-04-25,14500,16500
3001,Aryan Mishra,2026-04-27,14500,13600
3001,Aryan Mishra,2026-04-28,14500,11300
3001,Aryan Mishra,2026-04-29,14500,16600
3001,Aryan Mishra,2026-04-30,14500,18500
3001,Aryan Mishra,2026-05-01,14500,12400
3001,Aryan Mishra,2026-05-02,14500,14900
3001,Aryan Mishra,2026-05-04,14500,16700
3001,Aryan Mishra,2026-05-05,14500,13200
3001,Aryan Mishra,2026-05-06,14500,21200
3001,Aryan Mishra,2026-05-07,14500,0
3001,Aryan Mishra,2026-05-08,14500,11200
3001,Aryan Mishra,2026-05-09,14500,15600
3001,Aryan Mishra,2026-05-11,14500,14000
3001,Aryan Mishra,2026-05-12,14500,18300
3001,Aryan Mishra,2026-05-13,14500,13900
3001,Aryan Mishra,2026-05-14,14500,18900
3001,Aryan Mishra,2026-05-15,14500,14700
3001,Aryan Mishra,2026-05-16,14500,18400
3001,Aryan Mishra,2026-05-18,14500,12800
3001,Aryan Mishra,2026-05-19,14500,12900
3001,Aryan Mishra,2026-05-20,14500,16100
3001,Aryan Mishra,2026-05-21,14500,15800
3001,Aryan Mishra,2026-05-22,14500,14600
3001,Aryan Mishra,2026-05-23,14500,13600
3001,Aryan Mishra,2026-05-25,14500,0
3001,Aryan Mishra,2026-05-26,14500,7800
3001,Aryan Mishra,2026-05-27,14500,14900
3001,Aryan Mishra,2026-05-28,14500,0
3001,Aryan Mishra,2026-05-29,14500,14400
3001,Aryan Mishra,2026-05-30,14500,15200
3002,Dhruv Saxena,2026-01-01,14500,15800
3002,Dhruv Saxena,2026-01-02,14500,17900
3002,Dhruv Saxena,2026-01-03,14500,13500
3002,Dhruv Saxena,2026-01-05,14500,13200
3002,Dhruv Saxena,2026-01-06,14500,13800
3002,Dhruv Saxena,2026-01-07,14500,14200
3002,Dhruv Saxena,2026-01-08,14500,14000
3002,Dhruv Saxena,2026-01-09,14500,11200
3002,Dhruv Saxena,2026-01-10,14500,20000
3002,Dhruv Saxena,2026-01-12,14500,16200
3002,Dhruv Saxena,2026-01-13,14500,13000
3002,Dhruv Saxena,2026-01-14,14500,14100
3002,Dhruv Saxena,2026-01-15,14500,16200
3002,Dhruv Saxena,2026-01-16,14500,16000
3002,Dhruv Saxena,2026-01-17,14500,17600
3002,Dhruv Saxena,2026-01-19,14500,12300
3002,Dhruv Saxena,2026-01-20,14500,11000
3002,Dhruv Saxena,2026-01-21,14500,0
3002,Dhruv Saxena,2026-01-22,14500,16800
3002,Dhruv Saxena,2026-01-23,14500,14700
3002,Dhruv Saxena,2026-01-24,14500,14500
3002,Dhruv Saxena,2026-01-26,14500,11500
3002,Dhruv Saxena,2026-01-27,14500,14100
3002,Dhruv Saxena,2026-01-28,14500,15000
3002,Dhruv Saxena,2026-01-29,14500,14600
3002,Dhruv Saxena,2026-01-30,14500,15000
3002,Dhruv Saxena,2026-01-31,14500,13000
3002,Dhruv Saxena,2026-02-02,14500,14400
3002,Dhruv Saxena,2026-02-03,14500,17300
3002,Dhruv Saxena,2026-02-04,14500,15800
3002,Dhruv Saxena,2026-02-05,14500,16300
3002,Dhruv Saxena,2026-02-06,14500,14800
3002,Dhruv Saxena,2026-02-07,14500,16500
3002,Dhruv Saxena,2026-02-09,14500,16200
3002,Dhruv Saxena,2026-02-10,14500,16700
3002,Dhruv Saxena,2026-02-11,14500,21100
3002,Dhruv Saxena,2026-02-12,14500,14200
3002,Dhruv Saxena,2026-02-13,14500,16200
3002,Dhruv Saxena,2026-02-14,14500,15900
3002,Dhruv Saxena,2026-02-16,14500,16000
3002,Dhruv Saxena,2026-02-17,14500,13600
3002,Dhruv Saxena,2026-02-18,14500,15900
3002,Dhruv Saxena,2026-02-19,14500,17500
3002,Dhruv Saxena,2026-02-20,14500,17000
3002,Dhruv Saxena,2026-02-21,14500,13200
3002,Dhruv Saxena,2026-02-23,14500,17700
3002,Dhruv Saxena,2026-02-24,14500,16400
3002,Dhruv Saxena,2026-02-25,14500,11800
3002,Dhruv Saxena,2026-02-26,14500,10200
3002,Dhruv Saxena,2026-02-27,14500,14500
3002,Dhruv Saxena,2026-02-28,14500,18200
3002,Dhruv Saxena,2026-03-02,14500,12500
3002,Dhruv Saxena,2026-03-03,14500,17100
3002,Dhruv Saxena,2026-03-04,14500,17100
3002,Dhruv Saxena,2026-03-05,14500,13400
3002,Dhruv Saxena,2026-03-06,14500,14700
3002,Dhruv Saxena,2026-03-07,14500,19000
3002,Dhruv Saxena,2026-03-09,14500,19600
3002,Dhruv Saxena,2026-03-10,14500,16800
3002,Dhruv Saxena,2026-03-11,14500,14900
3002,Dhruv Saxena,2026-03-12,14500,17000
3002,Dhruv Saxena,2026-03-13,14500,12600
3002,Dhruv Saxena,2026-03-14,14500,13600
3002,Dhruv Saxena,2026-03-16,14500,16000
3002,Dhruv Saxena,2026-03-17,14500,20600
3002,Dhruv Saxena,2026-03-18,14500,15300
3002,Dhruv Saxena,2026-03-19,14500,19800
3002,Dhruv Saxena,2026-03-20,14500,12000
3002,Dhruv Saxena,2026-03-21,14500,17200
3002,Dhruv Saxena,2026-03-23,14500,18500
3002,Dhruv Saxena,2026-03-24,14500,11200
3002,Dhruv Saxena,2026-03-25,14500,13200
3002,Dhruv Saxena,2026-03-26,14500,16700
3002,Dhruv Saxena,2026-03-27,14500,15500
3002,Dhruv Saxena,2026-03-28,14500,14100
3002,Dhruv Saxena,2026-03-30,14500,12700
3002,Dhruv Saxena,2026-03-31,14500,17600
3002,Dhruv Saxena,2026-04-01,14500,13500
3002,Dhruv Saxena,2026-04-02,14500,8500
3002,Dhruv Saxena,2026-04-03,14500,14000
3002,Dhruv Saxena,2026-04-04,14500,17300
3002,Dhruv Saxena,2026-04-06,14500,15100
3002,Dhruv Saxena,2026-04-07,14500,14500
3002,Dhruv Saxena,2026-04-08,14500,12500
3002,Dhruv Saxena,2026-04-09,14500,0
3002,Dhruv Saxena,2026-04-10,14500,12500
3002,Dhruv Saxena,2026-04-11,14500,18300
3002,Dhruv Saxena,2026-04-13,14500,14000
3002,Dhruv Saxena,2026-04-14,14500,16900
3002,Dhruv Saxena,2026-04-15,14500,14800
3002,Dhruv Saxena,2026-04-16,14500,12800
3002,Dhruv Saxena,2026-04-17,14500,10000
3002,Dhruv Saxena,2026-04-18,14500,14600
3002,Dhruv Saxena,2026-04-20,14500,15500
3002,Dhruv Saxena,2026-04-21,14500,16200
3002,Dhruv Saxena,2026-04-22,14500,12500
3002,Dhruv Saxena,2026-04-23,14500,14700
3002,Dhruv Saxena,2026-04-24,14500,16000
3002,Dhruv Saxena,2026-04-25,14500,14300
3002,Dhruv Saxena,2026-04-27,14500,14700
3002,Dhruv Saxena,2026-04-28,14500,13900
3002,Dhruv Saxena,2026-04-29,14500,13400
3002,Dhruv Saxena,2026-04-30,14500,0
3002,Dhruv Saxena,2026-05-01,14500,11400
3002,Dhruv Saxena,2026-05-02,14500,12300
3002,Dhruv Saxena,2026-05-04,14500,19500
3002,Dhruv Saxena,2026-05-05,14500,17000
3002,Dhruv Saxena,2026-05-06,14500,17000
3002,Dhruv Saxena,2026-05-07,14500,14800
3002,Dhruv Saxena,2026-05-08,14500,19000
3002,Dhruv Saxena,2026-05-09,14500,18200
3002,Dhruv Saxena,2026-05-11,14500,15300
3002,Dhruv Saxena,2026-05-12,14500,20300
3002,Dhruv Saxena,2026-05-13,14500,17900
3002,Dhruv Saxena,2026-05-14,14500,19400
3002,Dhruv Saxena,2026-05-15,14500,12200
3002,Dhruv Saxena,2026-05-16,14500,14200
3002,Dhruv Saxena,2026-05-18,14500,15100
3002,Dhruv Saxena,2026-05-19,14500,17300
3002,Dhruv Saxena,2026-05-20,14500,8400
3002,Dhruv Saxena,2026-05-21,14500,14000
3002,Dhruv Saxena,2026-05-22,14500,11300
3002,Dhruv Saxena,2026-05-23,14500,15900
3002,Dhruv Saxena,2026-05-25,14500,15100
3002,Dhruv Saxena,2026-05-26,14500,14000
3002,Dhruv Saxena,2026-05-27,14500,13700
3002,Dhruv Saxena,2026-05-28,14500,16000
3002,Dhruv Saxena,2026-05-29,14500,18100
3002,Dhruv Saxena,2026-05-30,14500,10900
3003,Tushar Pawar,2026-01-01,10500,10000
3003,Tushar Pawar,2026-01-02,10500,7600
3003,Tushar Pawar,2026-01-03,10500,8000
3003,Tushar Pawar,2026-01-05,10500,6800
3003,Tushar Pawar,2026-01-06,10500,8200
3003,Tushar Pawar,2026-01-07,10500,10000
3003,Tushar Pawar,2026-01-08,10500,6800
3003,Tushar Pawar,2026-01-09,10500,7700
3003,Tushar Pawar,2026-01-10,10500,8200
3003,Tushar Pawar,2026-01-12,10500,6600
3003,Tushar Pawar,2026-01-13,10500,8900
3003,Tushar Pawar,2026-01-14,10500,7600
3003,Tushar Pawar,2026-01-15,10500,6100
3003,Tushar Pawar,2026-01-16,10500,7000
3003,Tushar Pawar,2026-01-17,10500,8300
3003,Tushar Pawar,2026-01-19,10500,7200
3003,Tushar Pawar,2026-01-20,10500,6700
3003,Tushar Pawar,2026-01-21,10500,7800
3003,Tushar Pawar,2026-01-22,10500,7700
3003,Tushar Pawar,2026-01-23,10500,9500
3003,Tushar Pawar,2026-01-24,10500,9100
3003,Tushar Pawar,2026-01-26,10500,8000
3003,Tushar Pawar,2026-01-27,10500,6900
3003,Tushar Pawar,2026-01-28,10500,7800
3003,Tushar Pawar,2026-01-29,10500,8500
3003,Tushar Pawar,2026-01-30,10500,7300
3003,Tushar Pawar,2026-01-31,10500,7400
3003,Tushar Pawar,2026-02-02,10500,7700
3003,Tushar Pawar,2026-02-03,10500,8800
3003,Tushar Pawar,2026-02-04,10500,7500
3003,Tushar Pawar,2026-02-05,10500,7700
3003,Tushar Pawar,2026-02-06,10500,7400
3003,Tushar Pawar,2026-02-07,10500,6400
3003,Tushar Pawar,2026-02-09,10500,6900
3003,Tushar Pawar,2026-02-10,10500,9000
3003,Tushar Pawar,2026-02-11,10500,6700
3003,Tushar Pawar,2026-02-12,10500,9900
3003,Tushar Pawar,2026-02-13,10500,8000
3003,Tushar Pawar,2026-02-14,10500,6200
3003,Tushar Pawar,2026-02-16,10500,8900
3003,Tushar Pawar,2026-02-17,10500,7500
3003,Tushar Pawar,2026-02-18,10500,9000
3003,Tushar Pawar,2026-02-19,10500,10600
3003,Tushar Pawar,2026-02-20,10500,9800
3003,Tushar Pawar,2026-02-21,10500,7500
3003,Tushar Pawar,2026-02-23,10500,7900
3003,Tushar Pawar,2026-02-24,10500,8100
3003,Tushar Pawar,2026-02-25,10500,10000
3003,Tushar Pawar,2026-02-26,10500,8000
3003,Tushar Pawar,2026-02-27,10500,8200
3003,Tushar Pawar,2026-02-28,10500,7200
3003,Tushar Pawar,2026-03-02,10500,11400
3003,Tushar Pawar,2026-03-03,10500,8900
3003,Tushar Pawar,2026-03-04,10500,10900
3003,Tushar Pawar,2026-03-05,10500,7000
3003,Tushar Pawar,2026-03-06,10500,9800
3003,Tushar Pawar,2026-03-07,10500,8000
3003,Tushar Pawar,2026-03-09,10500,7400
3003,Tushar Pawar,2026-03-10,10500,8900
3003,Tushar Pawar,2026-03-11,10500,8800
3003,Tushar Pawar,2026-03-12,10500,9100
3003,Tushar Pawar,2026-03-13,10500,9300
3003,Tushar Pawar,2026-03-14,10500,9500
3003,Tushar Pawar,2026-03-16,10500,6000
3003,Tushar Pawar,2026-03-17,10500,6400
3003,Tushar Pawar,2026-03-18,10500,10200
3003,Tushar Pawar,2026-03-19,10500,10300
3003,Tushar Pawar,2026-03-20,10500,7200
3003,Tushar Pawar,2026-03-21,10500,5300
3003,Tushar Pawar,2026-03-23,10500,9100
3003,Tushar Pawar,2026-03-24,10500,8400
3003,Tushar Pawar,2026-03-25,10500,8900
3003,Tushar Pawar,2026-03-26,10500,6400
3003,Tushar Pawar,2026-03-27,10500,9200
3003,Tushar Pawar,2026-03-28,10500,10300
3003,Tushar Pawar,2026-03-30,10500,10200
3003,Tushar Pawar,2026-03-31,10500,0
3003,Tushar Pawar,2026-04-01,10500,9000
3003,Tushar Pawar,2026-04-02,10500,7300
3003,Tushar Pawar,2026-04-03,10500,8500
3003,Tushar Pawar,2026-04-04,10500,6600
3003,Tushar Pawar,2026-04-06,10500,7700
3003,Tushar Pawar,2026-04-07,10500,10300
3003,Tushar Pawar,2026-04-08,10500,6500
3003,Tushar Pawar,2026-04-09,10500,7700
3003,Tushar Pawar,2026-04-10,10500,8900
3003,Tushar Pawar,2026-04-11,10500,7900
3003,Tushar Pawar,2026-04-13,10500,7900
3003,Tushar Pawar,2026-04-14,10500,7100
3003,Tushar Pawar,2026-04-15,10500,9500
3003,Tushar Pawar,2026-04-16,10500,6500
3003,Tushar Pawar,2026-04-17,10500,7800
3003,Tushar Pawar,2026-04-18,10500,8300
3003,Tushar Pawar,2026-04-20,10500,9100
3003,Tushar Pawar,2026-04-21,10500,7500
3003,Tushar Pawar,2026-04-22,10500,6600
3003,Tushar Pawar,2026-04-23,10500,7100
3003,Tushar Pawar,2026-04-24,10500,5900
3003,Tushar Pawar,2026-04-25,10500,6900
3003,Tushar Pawar,2026-04-27,10500,6300
3003,Tushar Pawar,2026-04-28,10500,7900
3003,Tushar Pawar,2026-04-29,10500,5700
3003,Tushar Pawar,2026-04-30,10500,8800
3003,Tushar Pawar,2026-05-01,10500,7300
3003,Tushar Pawar,2026-05-02,10500,8700
3003,Tushar Pawar,2026-05-04,10500,8500
3003,Tushar Pawar,2026-05-05,10500,7300
3003,Tushar Pawar,2026-05-06,10500,11800
3003,Tushar Pawar,2026-05-07,10500,9200
3003,Tushar Pawar,2026-05-08,10500,8100
3003,Tushar Pawar,2026-05-09,10500,8100
3003,Tushar Pawar,2026-05-11,10500,4900
3003,Tushar Pawar,2026-05-12,10500,8000
3003,Tushar Pawar,2026-05-13,10500,8500
3003,Tushar Pawar,2026-05-14,10500,6800
3003,Tushar Pawar,2026-05-15,10500,9300
3003,Tushar Pawar,2026-05-16,10500,8400
3003,Tushar Pawar,2026-05-18,10500,7800
3003,Tushar Pawar,2026-05-19,10500,8100
3003,Tushar Pawar,2026-05-20,10500,6500
3003,Tushar Pawar,2026-05-21,10500,9100
3003,Tushar Pawar,2026-05-22,10500,10200
3003,Tushar Pawar,2026-05-23,10500,9600
3003,Tushar Pawar,2026-05-25,10500,0
3003,Tushar Pawar,2026-05-26,10500,7900
3003,Tushar Pawar,2026-05-27,10500,8500
3003,Tushar Pawar,2026-05-28,10500,7100
3003,Tushar Pawar,2026-05-29,10500,7800
3003,Tushar Pawar,2026-05-30,10500,5900
3004,Pranav Kulkarni,2026-01-01,12000,5600
3004,Pranav Kulkarni,2026-01-02,12000,13000
3004,Pranav Kulkarni,2026-01-03,12000,12200
3004,Pranav Kulkarni,2026-01-05,12000,10900
3004,Pranav Kulkarni,2026-01-06,12000,8400
3004,Pranav Kulkarni,2026-01-07,12000,11700
3004,Pranav Kulkarni,2026-01-08,12000,8800
3004,Pranav Kulkarni,2026-01-09,12000,10800
3004,Pranav Kulkarni,2026-01-10,12000,11600
3004,Pranav Kulkarni,2026-01-12,12000,12300
3004,Pranav Kulkarni,2026-01-13,12000,8900
3004,Pranav Kulkarni,2026-01-14,12000,9500
3004,Pranav Kulkarni,2026-01-15,12000,9900
3004,Pranav Kulkarni,2026-01-16,12000,7400
3004,Pranav Kulkarni,2026-01-17,12000,10300
3004,Pranav Kulkarni,2026-01-19,12000,7600
3004,Pranav Kulkarni,2026-01-20,12000,9900
3004,Pranav Kulkarni,2026-01-21,12000,0
3004,Pranav Kulkarni,2026-01-22,12000,7300
3004,Pranav Kulkarni,2026-01-23,12000,10100
3004,Pranav Kulkarni,2026-01-24,12000,7800
3004,Pranav Kulkarni,2026-01-26,12000,11000
3004,Pranav Kulkarni,2026-01-27,12000,9700
3004,Pranav Kulkarni,2026-01-28,12000,11600
3004,Pranav Kulkarni,2026-01-29,12000,9900
3004,Pranav Kulkarni,2026-01-30,12000,11000
3004,Pranav Kulkarni,2026-01-31,12000,9900
3004,Pranav Kulkarni,2026-02-02,12000,7600
3004,Pranav Kulkarni,2026-02-03,12000,9800
3004,Pranav Kulkarni,2026-02-04,12000,8200
3004,Pranav Kulkarni,2026-02-05,12000,9900
3004,Pranav Kulkarni,2026-02-06,12000,12900
3004,Pranav Kulkarni,2026-02-07,12000,0
3004,Pranav Kulkarni,2026-02-09,12000,11500
3004,Pranav Kulkarni,2026-02-10,12000,8400
3004,Pranav Kulkarni,2026-02-11,12000,12300
3004,Pranav Kulkarni,2026-02-12,12000,6100
3004,Pranav Kulkarni,2026-02-13,12000,9500
3004,Pranav Kulkarni,2026-02-14,12000,10400
3004,Pranav Kulkarni,2026-02-16,12000,9700
3004,Pranav Kulkarni,2026-02-17,12000,9400
3004,Pranav Kulkarni,2026-02-18,12000,12400
3004,Pranav Kulkarni,2026-02-19,12000,9900
3004,Pranav Kulkarni,2026-02-20,12000,12100
3004,Pranav Kulkarni,2026-02-21,12000,9600
3004,Pranav Kulkarni,2026-02-23,12000,10400
3004,Pranav Kulkarni,2026-02-24,12000,14200
3004,Pranav Kulkarni,2026-02-25,12000,9400
3004,Pranav Kulkarni,2026-02-26,12000,7600
3004,Pranav Kulkarni,2026-02-27,12000,7800
3004,Pranav Kulkarni,2026-02-28,12000,6600
3004,Pranav Kulkarni,2026-03-02,12000,10100
3004,Pranav Kulkarni,2026-03-03,12000,9600
3004,Pranav Kulkarni,2026-03-04,12000,9600
3004,Pranav Kulkarni,2026-03-05,12000,11200
3004,Pranav Kulkarni,2026-03-06,12000,8700
3004,Pranav Kulkarni,2026-03-07,12000,9500
3004,Pranav Kulkarni,2026-03-09,12000,11500
3004,Pranav Kulkarni,2026-03-10,12000,14600
3004,Pranav Kulkarni,2026-03-11,12000,7900
3004,Pranav Kulkarni,2026-03-12,12000,6800
3004,Pranav Kulkarni,2026-03-13,12000,13800
3004,Pranav Kulkarni,2026-03-14,12000,9800
3004,Pranav Kulkarni,2026-03-16,12000,11800
3004,Pranav Kulkarni,2026-03-17,12000,9300
3004,Pranav Kulkarni,2026-03-18,12000,12400
3004,Pranav Kulkarni,2026-03-19,12000,12900
3004,Pranav Kulkarni,2026-03-20,12000,9200
3004,Pranav Kulkarni,2026-03-21,12000,14000
3004,Pranav Kulkarni,2026-03-23,12000,10900
3004,Pranav Kulkarni,2026-03-24,12000,12300
3004,Pranav Kulkarni,2026-03-25,12000,5900
3004,Pranav Kulkarni,2026-03-26,12000,8000
3004,Pranav Kulkarni,2026-03-27,12000,10900
3004,Pranav Kulkarni,2026-03-28,12000,9200
3004,Pranav Kulkarni,2026-03-30,12000,0
3004,Pranav Kulkarni,2026-03-31,12000,10400
3004,Pranav Kulkarni,2026-04-01,12000,7700
3004,Pranav Kulkarni,2026-04-02,12000,7500
3004,Pranav Kulkarni,2026-04-03,12000,10200
3004,Pranav Kulkarni,2026-04-04,12000,11300
3004,Pranav Kulkarni,2026-04-06,12000,7700
3004,Pranav Kulkarni,2026-04-07,12000,7300
3004,Pranav Kulkarni,2026-04-08,12000,11200
3004,Pranav Kulkarni,2026-04-09,12000,6700
3004,Pranav Kulkarni,2026-04-10,12000,8700
3004,Pranav Kulkarni,2026-04-11,12000,9800
3004,Pranav Kulkarni,2026-04-13,12000,11800
3004,Pranav Kulkarni,2026-04-14,12000,10700
3004,Pranav Kulkarni,2026-04-15,12000,9100
3004,Pranav Kulkarni,2026-04-16,12000,8100
3004,Pranav Kulkarni,2026-04-17,12000,10300
3004,Pranav Kulkarni,2026-04-18,12000,6000
3004,Pranav Kulkarni,2026-04-20,12000,11200
3004,Pranav Kulkarni,2026-04-21,12000,10700
3004,Pranav Kulkarni,2026-04-22,12000,10400
3004,Pranav Kulkarni,2026-04-23,12000,10400
3004,Pranav Kulkarni,2026-04-24,12000,9000
3004,Pranav Kulkarni,2026-04-25,12000,8800
3004,Pranav Kulkarni,2026-04-27,12000,9600
3004,Pranav Kulkarni,2026-04-28,12000,11100
3004,Pranav Kulkarni,2026-04-29,12000,13600
3004,Pranav Kulkarni,2026-04-30,12000,8700
3004,Pranav Kulkarni,2026-05-01,12000,9500
3004,Pranav Kulkarni,2026-05-02,12000,8400
3004,Pranav Kulkarni,2026-05-04,12000,11400
3004,Pranav Kulkarni,2026-05-05,12000,9900
3004,Pranav Kulkarni,2026-05-06,12000,12500
3004,Pranav Kulkarni,2026-05-07,12000,12500
3004,Pranav Kulkarni,2026-05-08,12000,7200
3004,Pranav Kulkarni,2026-05-09,12000,16100
3004,Pranav Kulkarni,2026-05-11,12000,0
3004,Pranav Kulkarni,2026-05-12,12000,8600
3004,Pranav Kulkarni,2026-05-13,12000,11600
3004,Pranav Kulkarni,2026-05-14,12000,12100
3004,Pranav Kulkarni,2026-05-15,12000,7200
3004,Pranav Kulkarni,2026-05-16,12000,8800
3004,Pranav Kulkarni,2026-05-18,12000,10900
3004,Pranav Kulkarni,2026-05-19,12000,7500
3004,Pranav Kulkarni,2026-05-20,12000,10100
3004,Pranav Kulkarni,2026-05-21,12000,8900
3004,Pranav Kulkarni,2026-05-22,12000,8200
3004,Pranav Kulkarni,2026-05-23,12000,10300
3004,Pranav Kulkarni,2026-05-25,12000,8600
3004,Pranav Kulkarni,2026-05-26,12000,7800
3004,Pranav Kulkarni,2026-05-27,12000,8500
3004,Pranav Kulkarni,2026-05-28,12000,9800
3004,Pranav Kulkarni,2026-05-29,12000,10900
3004,Pranav Kulkarni,2026-05-30,12000,8300
3005,Siddharth Patil,2026-01-01,13000,11600
3005,Siddharth Patil,2026-01-02,13000,11900
3005,Siddharth Patil,2026-01-03,13000,11300
3005,Siddharth Patil,2026-01-05,13000,10200
3005,Siddharth Patil,2026-01-06,13000,9500
3005,Siddharth Patil,2026-01-07,13000,7300
3005,Siddharth Patil,2026-01-08,13000,12800
3005,Siddharth Patil,2026-01-09,13000,13800
3005,Siddharth Patil,2026-01-10,13000,12100
3005,Siddharth Patil,2026-01-12,13000,10400
3005,Siddharth Patil,2026-01-13,13000,10200
3005,Siddharth Patil,2026-01-14,13000,13300
3005,Siddharth Patil,2026-01-15,13000,12500
3005,Siddharth Patil,2026-01-16,13000,12500
3005,Siddharth Patil,2026-01-17,13000,12300
3005,Siddharth Patil,2026-01-19,13000,9300
3005,Siddharth Patil,2026-01-20,13000,12200
3005,Siddharth Patil,2026-01-21,13000,12500
3005,Siddharth Patil,2026-01-22,13000,9100
3005,Siddharth Patil,2026-01-23,13000,11900
3005,Siddharth Patil,2026-01-24,13000,7800
3005,Siddharth Patil,2026-01-26,13000,12600
3005,Siddharth Patil,2026-01-27,13000,10900
3005,Siddharth Patil,2026-01-28,13000,8000
3005,Siddharth Patil,2026-01-29,13000,12800
3005,Siddharth Patil,2026-01-30,13000,12500
3005,Siddharth Patil,2026-01-31,13000,11100
