id,emp_name,sales_date,sales_target,actual_sales
1001,Aarav Sharma,2026-03-16,15000,22100
1001,Aarav Sharma,2026-03-17,15000,14200
1001,Aarav Sharma,2026-03-18,15000,14100
1001,Aarav Sharma,2026-03-19,15000,13000
1001,Aarav Sharma,2026-03-20,15000,23500
1001,Aarav Sharma,2026-03-21,15000,22600
1001,Aarav Sharma,2026-03-23,15000,10100
1001,Aarav Sharma,2026-03-24,15000,13100
1001,Aarav Sharma,2026-03-25,15000,17900
1001,Aarav Sharma,2026-03-26,15000,21900
1001,Aarav Sharma,2026-03-27,15000,18900
1001,Aarav Sharma,2026-03-28,15000,17900
1001,Aarav Sharma,2026-03-30,15000,16600
1001,Aarav Sharma,2026-03-31,15000,14800
1001,Aarav Sharma,2026-04-01,15000,12400
1001,Aarav Sharma,2026-04-02,15000,10100
1001,Aarav Sharma,2026-04-03,15000,18400
1001,Aarav Sharma,2026-04-04,15000,24400
1001,Aarav Sharma,2026-04-06,15000,13700
1001,Aarav Sharma,2026-04-07,15000,13800
1001,Aarav Sharma,2026-04-08,15000,18400
1001,Aarav Sharma,2026-04-09,15000,20200
1001,Aarav Sharma,2026-04-10,15000,17900
1001,Aarav Sharma,2026-04-11,15000,19900
1001,Aarav Sharma,2026-04-13,15000,11400
1001,Aarav Sharma,2026-04-14,15000,15100
1001,Aarav Sharma,2026-04-15,15000,21600
1001,Aarav Sharma,2026-04-16,15000,18100
1001,Aarav Sharma,2026-04-17,15000,14300
1001,Aarav Sharma,2026-04-18,15000,19400
1001,Aarav Sharma,2026-04-20,15000,15700
1001,Aarav Sharma,2026-04-21,15000,17500
1001,Aarav Sharma,2026-04-22,15000,15300
1001,Aarav Sharma,2026-04-23,15000,17900
1001,Aarav Sharma,2026-04-24,15000,15300
1001,Aarav Sharma,2026-04-25,15000,17100
1001,Aarav Sharma,2026-04-27,15000,12200
1001,Aarav Sharma,2026-04-28,15000,17300
1001,Aarav Sharma,2026-04-29,15000,16700
1001,Aarav Sharma,2026-04-30,15000,17500
1001,Aarav Sharma,2026-05-01,15000,0
1001,Aarav Sharma,2026-05-02,15000,17400
1001,Aarav Sharma,2026-05-04,15000,19600
1001,Aarav Sharma,2026-05-05,15000,19200
1001,Aarav Sharma,2026-05-06,15000,17300
1001,Aarav Sharma,2026-05-07,15000,18000
1001,Aarav Sharma,2026-05-08,15000,13900
1001,Aarav Sharma,2026-05-09,15000,15000
1001,Aarav Sharma,2026-05-11,15000,17200
1001,Aarav Sharma,2026-05-12,15000,15200
1001,Aarav Sharma,2026-05-13,15000,13800
1001,Aarav Sharma,2026-05-14,15000,15200
1001,Aarav Sharma,2026-05-15,15000,15400
1001,Aarav Sharma,2026-05-16,15000,16400
1001,Aarav Sharma,2026-05-18,15000,14900
1001,Aarav Sharma,2026-05-19,15000,16400
1001,Aarav Sharma,2026-05-20,15000,0
1001,Aarav Sharma,2026-05-21,15000,21400
1001,Aarav Sharma,2026-05-22,15000,23000
1001,Aarav Sharma,2026-05-23,15000,18900
1001,Aarav Sharma,2026-05-25,15000,18300
1001,Aarav Sharma,2026-05-26,15000,24300
1001,Aarav Sharma,2026-05-27,15000,18900
1001,Aarav Sharma,2026-05-28,15000,13700
1001,Aarav Sharma,2026-05-29,15000,16700
1001,Aarav Sharma,2026-05-30,15000,16600
1002,Rohan Mehta,2026-01-01,9500,9700
1002,Rohan Mehta,2026-01-02,9500,0
1002,Rohan Mehta,2026-01-03,9500,10100
1002,Rohan Mehta,2026-01-05,9500,11200
1002,Rohan Mehta,2026-01-06,9500,12100
1002,Rohan Mehta,2026-01-07,9500,7400
1002,Rohan Mehta,2026-01-08,9500,0
1002,Rohan Mehta,2026-01-09,9500,6800
1002,Rohan Mehta,2026-01-10,9500,10000
1002,Rohan Mehta,2026-01-12,9500,6300
1002,Rohan Mehta,2026-01-13,9500,10100
1002,Rohan Mehta,2026-01-14,9500,11000
1002,Rohan Mehta,2026-01-15,9500,9300
1002,Rohan Mehta,2026-01-16,9500,9600
1002,Rohan Mehta,2026-01-17,9500,9400
1002,Rohan Mehta,2026-01-19,9500,8100
1002,Rohan Mehta,2026-01-20,9500,12300
1002,Rohan Mehta,2026-01-21,9500,10300
1002,Rohan Mehta,2026-01-22,9500,13800
1002,Rohan Mehta,2026-01-23,9500,10100
1002,Rohan Mehta,2026-01-24,9500,7800
1002,Rohan Mehta,2026-01-26,9500,8700
1002,Rohan Mehta,2026-01-27,9500,8300
1002,Rohan Mehta,2026-01-28,9500,8700
1002,Rohan Mehta,2026-01-29,9500,9600
1002,Rohan Mehta,2026-01-30,9500,14800
1002,Rohan Mehta,2026-01-31,9500,10300
1002,Rohan Mehta,2026-02-02,9500,9000
1002,Rohan Mehta,2026-02-03,9500,12000
1002,Rohan Mehta,2026-02-04,9500,10300
1002,Rohan Mehta,2026-02-05,9500,9900
1002,Rohan Mehta,2026-02-06,9500,9000
1002,Rohan Mehta,2026-02-07,9500,9700
1002,Rohan Mehta,2026-02-09,9500,8500
1002,Rohan Mehta,2026-02-10,9500,10500
1002,Rohan Mehta,2026-02-11,9500,8600
1002,Rohan Mehta,2026-02-12,9500,11600
1002,Rohan Mehta,2026-02-13,9500,8800
1002,Rohan Mehta,2026-02-14,9500,10600
1002,Rohan Mehta,2026-02-16,9500,9600
1002,Rohan Mehta,2026-02-17,9500,8300
1002,Rohan Mehta,2026-02-18,9500,9200
1002,Rohan Mehta,2026-02-19,9500,9300
1002,Rohan Mehta,2026-02-20,9500,10800
1002,Rohan Mehta,2026-02-21,9500,8000
1002,Rohan Mehta,2026-02-23,9500,11300
1002,Rohan Mehta,2026-02-24,9500,9000
1002,Rohan Mehta,2026-02-25,9500,9500
1002,Rohan Mehta,2026-02-26,9500,10900
1002,Rohan Mehta,2026-02-27,9500,9600
1002,Rohan Mehta,2026-02-28,9500,11600
1002,Rohan Mehta,2026-03-02,9500,6700
1002,Rohan Mehta,2026-03-03,9500,9000
1002,Rohan Mehta,2026-03-04,9500,14100
1002,Rohan Mehta,2026-03-05,9500,12700
1002,Rohan Mehta,2026-03-06,9500,8900
1002,Rohan Mehta,2026-03-07,9500,11400
1002,Rohan Mehta,2026-03-09,9500,14700
1002,Rohan Mehta,2026-03-10,9500,9600
1002,Rohan Mehta,2026-03-11,9500,12900
1002,Rohan Mehta,2026-03-12,9500,9900
1002,Rohan Mehta,2026-03-13,9500,8300
1002,Rohan Mehta,2026-03-14,9500,9400
1002,Rohan Mehta,2026-03-16,9500,10700
1002,Rohan Mehta,2026-03-17,9500,12700
1002,Rohan Mehta,2026-03-18,9500,10600
1002,Rohan Mehta,2026-03-19,9500,11800
1002,Rohan Mehta,2026-03-20,9500,13500
1002,Rohan Mehta,2026-03-21,9500,6800
1002,Rohan Mehta,2026-03-23,9500,11100
1002,Rohan Mehta,2026-03-24,9500,9900
1002,Rohan Mehta,2026-03-25,9500,12000
1002,Rohan Mehta,2026-03-26,9500,13500
1002,Rohan Mehta,2026-03-27,9500,7900
1002,Rohan Mehta,2026-03-28,9500,12100
1002,Rohan Mehta,2026-03-30,9500,10400
1002,Rohan Mehta,2026-03-31,9500,0
1002,Rohan Mehta,2026-04-01,9500,8700
1002,Rohan Mehta,2026-04-02,9500,8400
1002,Rohan Mehta,2026-04-03,9500,0
1002,Rohan Mehta,2026-04-04,9500,13300
1002,Rohan Mehta,2026-04-06,9500,11200
1002,Rohan Mehta,2026-04-07,9500,9000
1002,Rohan Mehta,2026-04-08,9500,9400
1002,Rohan Mehta,2026-04-09,9500,13900
1002,Rohan Mehta,2026-04-10,9500,12600
1002,Rohan Mehta,2026-04-11,9500,11200
1002,Rohan Mehta,2026-04-13,9500,11300
1002,Rohan Mehta,2026-04-14,9500,9100
1002,Rohan Mehta,2026-04-15,9500,12100
1002,Rohan Mehta,2026-04-16,9500,11200
1002,Rohan Mehta,2026-04-17,9500,10500
1002,Rohan Mehta,2026-04-18,9500,11600
1002,Rohan Mehta,2026-04-20,9500,12900
1002,Rohan Mehta,2026-04-21,9500,8800
1002,Rohan Mehta,2026-04-22,9500,12400
1002,Rohan Mehta,2026-04-23,9500,10600
1002,Rohan Mehta,2026-04-24,9500,8800
1002,Rohan Mehta,2026-04-25,9500,13700
1002,Rohan Mehta,2026-04-27,9500,11600
1002,Rohan Mehta,2026-04-28,9500,7800
1002,Rohan Mehta,2026-04-29,9500,9200
1002,Rohan Mehta,2026-04-30,9500,10400
1002,Rohan Mehta,2026-05-01,9500,10400
1002,Rohan Mehta,2026-05-02,9500,9000
1002,Rohan Mehta,2026-05-04,9500,13000
1002,Rohan Mehta,2026-05-05,9500,9600
1002,Rohan Mehta,2026-05-06,9500,10500
1002,Rohan Mehta,2026-05-07,9500,14300
1002,Rohan Mehta,2026-05-08,9500,9000
1002,Rohan Mehta,2026-05-09,9500,10400
1002,Rohan Mehta,2026-05-11,9500,11100
1002,Rohan Mehta,2026-05-12,9500,8200
1002,Rohan Mehta,2026-05-13,9500,12700
1002,Rohan Mehta,2026-05-14,9500,11000
1002,Rohan Mehta,2026-05-15,9500,13100
1002,Rohan Mehta,2026-05-16,9500,11600
1002,Rohan Mehta,2026-05-18,9500,8800
1002,Rohan Mehta,2026-05-19,9500,8200
1002,Rohan Mehta,2026-05-20,9500,11300
1002,Rohan Mehta,2026-05-21,9500,8700
1002,Rohan Mehta,2026-05-22,9500,10500
1002,Rohan Mehta,2026-05-23,9500,9400
1002,Rohan Mehta,2026-05-25,9500,11700
1002,Rohan Mehta,2026-05-26,9500,8400
1002,Rohan Mehta,2026-05-27,9500,11600
1002,Rohan Mehta,2026-05-28,9500,9100
1002,Rohan Mehta,2026-05-29,9500,11900
1002,Rohan Mehta,2026-05-30,9500,14500
1003,Vikram Patel,2026-01-01,14500,13900
1003,Vikram Patel,2026-01-02,14500,20200
1003,Vikram Patel,2026-01-03,14500,18300
1003,Vikram Patel,2026-01-05,14500,17500
1003,Vikram Patel,2026-01-06,14500,14700
1003,Vikram Patel,2026-01-07,14500,16700
1003,Vikram Patel,2026-01-08,14500,15100
1003,Vikram Patel,2026-01-09,14500,17800
1003,Vikram Patel,2026-01-10,14500,15900
1003,Vikram Patel,2026-01-12,14500,15500
1003,Vikram Patel,2026-01-13,14500,17200
1003,Vikram Patel,2026-01-14,14500,18800
1003,Vikram Patel,2026-01-15,14500,16100
1003,Vikram Patel,2026-01-16,14500,16700
1003,Vikram Patel,2026-01-17,14500,19100
1003,Vikram Patel,2026-01-19,14500,18600
1003,Vikram Patel,2026-01-20,14500,17300
1003,Vikram Patel,2026-01-21,14500,16700
1003,Vikram Patel,2026-01-22,14500,17300
1003,Vikram Patel,2026-01-23,14500,12800
1003,Vikram Patel,2026-01-24,14500,19200
1003,Vikram Patel,2026-01-26,14500,17300
1003,Vikram Patel,2026-01-27,14500,19400
1003,Vikram Patel,2026-01-28,14500,11300
1003,Vikram Patel,2026-01-29,14500,11300
1003,Vikram Patel,2026-01-30,14500,12400
1003,Vikram Patel,2026-01-31,14500,14500
1003,Vikram Patel,2026-02-02,14500,15200
1003,Vikram Patel,2026-02-03,14500,17300
1003,Vikram Patel,2026-02-04,14500,18600
1003,Vikram Patel,2026-02-05,14500,17400
1003,Vikram Patel,2026-02-06,14500,17600
1003,Vikram Patel,2026-02-07,14500,16000
1003,Vikram Patel,2026-02-09,14500,20600
1003,Vikram Patel,2026-02-10,14500,18000
1003,Vikram Patel,2026-02-11,14500,16300
1003,Vikram Patel,2026-02-12,14500,18400
1003,Vikram Patel,2026-02-13,14500,16300
1003,Vikram Patel,2026-02-14,14500,17400
1003,Vikram Patel,2026-02-16,14500,19500
1003,Vikram Patel,2026-02-17,14500,16000
1003,Vikram Patel,2026-02-18,14500,14900
1003,Vikram Patel,2026-02-19,14500,17500
1003,Vikram Patel,2026-02-20,14500,19800
1003,Vikram Patel,2026-02-21,14500,14500
1003,Vikram Patel,2026-02-23,14500,20500
1003,Vikram Patel,2026-02-24,14500,16100
1003,Vikram Patel,2026-02-25,14500,19500
1003,Vikram Patel,2026-02-26,14500,15900
1003,Vikram Patel,2026-02-27,14500,19800
1003,Vikram Patel,2026-02-28,14500,19200
1003,Vikram Patel,2026-03-02,14500,17700
1003,Vikram Patel,2026-03-03,14500,18500
1003,Vikram Patel,2026-03-04,14500,19500
1003,Vikram Patel,2026-03-05,14500,14300
1003,Vikram Patel,2026-03-06,14500,16100
1003,Vikram Patel,2026-03-07,14500,17200
1003,Vikram Patel,2026-03-09,14500,22400
1003,Vikram Patel,2026-03-10,14500,14100
1003,Vikram Patel,2026-03-11,14500,20800
1003,Vikram Patel,2026-03-12,14500,20000
1003,Vikram Patel,2026-03-13,14500,14200
1003,Vikram Patel,2026-03-14,14500,18600
1003,Vikram Patel,2026-03-16,14500,20200
1003,Vikram Patel,2026-03-17,14500,19400
1003,Vikram Patel,2026-03-18,14500,22800
1003,Vikram Patel,2026-03-19,14500,19600
1003,Vikram Patel,2026-03-20,14500,17800
1003,Vikram Patel,2026-03-21,14500,20900
1003,Vikram Patel,2026-03-23,14500,0
1003,Vikram Patel,2026-03-24,14500,19200
1003,Vikram Patel,2026-03-25,14500,17900
1003,Vikram Patel,2026-03-26,14500,15000
1003,Vikram Patel,2026-03-27,14500,14200
1003,Vikram Patel,2026-03-28,14500,18100
1003,Vikram Patel,2026-03-30,14500,16000
1003,Vikram Patel,2026-03-31,14500,9400
1003,Vikram Patel,2026-04-01,14500,18300
1003,Vikram Patel,2026-04-02,14500,15700
1003,Vikram Patel,2026-04-03,14500,19400
1003,Vikram Patel,2026-04-04,14500,19100
1003,Vikram Patel,2026-04-06,14500,14500
1003,Vikram Patel,2026-04-07,14500,20800
1003,Vikram Patel,2026-04-08,14500,14800
1003,Vikram Patel,2026-04-09,14500,16800
1003,Vikram Patel,2026-04-10,14500,20000
1003,Vikram Patel,2026-04-11,14500,16700
1003,Vikram Patel,2026-04-13,14500,12800
1003,Vikram Patel,2026-04-14,14500,17500
1003,Vikram Patel,2026-04-15,14500,10200
1003,Vikram Patel,2026-04-16,14500,17400
1003,Vikram Patel,2026-04-17,14500,23500
1003,Vikram Patel,2026-04-18,14500,0
1003,Vikram Patel,2026-04-20,14500,18200
1003,Vikram Patel,2026-04-21,14500,17100
1003,Vikram Patel,2026-04-22,14500,20800
1003,Vikram Patel,2026-04-23,14500,23100
1003,Vikram Patel,2026-04-24,14500,18400
1003,Vikram Patel,2026-04-25,14500,17500
1003,Vikram Patel,2026-04-27,14500,19200
1003,Vikram Patel,2026-04-28,14500,20900
1003,Vikram Patel,2026-04-29,14500,17300
1003,Vikram Patel,2026-04-30,14500,11200
1003,Vikram Patel,2026-05-01,14500,16500
1003,Vikram Patel,2026-05-02,14500,16800
1003,Vikram Patel,2026-05-04,14500,17600
1003,Vikram Patel,2026-05-05,14500,25000
1003,Vikram Patel,2026-05-06,14500,21100
1003,Vikram Patel,2026-05-07,14500,17100
1003,Vikram Patel,2026-05-08,14500,15600
1003,Vikram Patel,2026-05-09,14500,22700
1003,Vikram Patel,2026-05-11,14500,19600
1003,Vikram Patel,2026-05-12,14500,14400
1003,Vikram Patel,2026-05-13,14500,16100
1003,Vikram Patel,2026-05-14,14500,24300
1003,Vikram Patel,2026-05-15,14500,18000
1003,Vikram Patel,2026-05-16,14500,19500
1003,Vikram Patel,2026-05-18,14500,18400
1003,Vikram Patel,2026-05-19,14500,17200
1003,Vikram Patel,2026-05-20,14500,16200
1003,Vikram Patel,2026-05-21,14500,21600
1003,Vikram Patel,2026-05-22,14500,22600
1003,Vikram Patel,2026-05-23,14500,22100
1003,Vikram Patel,2026-05-25,14500,20300
1003,Vikram Patel,2026-05-26,14500,20900
1003,Vikram Patel,2026-05-27,14500,24100
1003,Vikram Patel,2026-05-28,14500,15200
1003,Vikram Patel,2026-05-29,14500,19400
1003,Vikram Patel,2026-05-30,14500,16200
1004,Aditya Joshi,2026-01-01,15500,16400
1004,Aditya Joshi,2026-01-02,15500,15600
1004,Aditya Joshi,2026-01-03,15500,20400
1004,Aditya Joshi,2026-01-05,15500,16900
1004,Aditya Joshi,2026-01-06,15500,22500
1004,Aditya Joshi,2026-01-07,15500,16300
1004,Aditya Joshi,2026-01-08,15500,18700
1004,Aditya Joshi,2026-01-09,15500,21600
1004,Aditya Joshi,2026-01-10,15500,13500
1004,Aditya Joshi,2026-01-12,15500,15900
1004,Aditya Joshi,2026-01-13,15500,19700
1004,Aditya Joshi,2026-01-14,15500,15400
1004,Aditya Joshi,2026-01-15,15500,0
1004,Aditya Joshi,2026-01-16,15500,18000
1004,Aditya Joshi,2026-01-17,15500,16900
1004,Aditya Joshi,2026-01-19,15500,21000
1004,Aditya Joshi,2026-01-20,15500,16500
1004,Aditya Joshi,2026-01-21,15500,13200
1004,Aditya Joshi,2026-01-22,15500,18800
1004,Aditya Joshi,2026-01-23,15500,16800
1004,Aditya Joshi,2026-01-24,15500,19900
1004,Aditya Joshi,2026-01-26,15500,16600
1004,Aditya Joshi,2026-01-27,15500,16000
1004,Aditya Joshi,2026-01-28,15500,20000
1004,Aditya Joshi,2026-01-29,15500,0
1004,Aditya Joshi,2026-01-30,15500,18900
1004,Aditya Joshi,2026-01-31,15500,14900
1004,Aditya Joshi,2026-02-02,15500,19800
1004,Aditya Joshi,2026-02-03,15500,17000
1004,Aditya Joshi,2026-02-04,15500,17400
1004,Aditya Joshi,2026-02-05,15500,15300
1004,Aditya Joshi,2026-02-06,15500,21100
1004,Aditya Joshi,2026-02-07,15500,18000
1004,Aditya Joshi,2026-02-09,15500,13200
1004,Aditya Joshi,2026-02-10,15500,12300
1004,Aditya Joshi,2026-02-11,15500,17400
1004,Aditya Joshi,2026-02-12,15500,17500
1004,Aditya Joshi,2026-02-13,15500,14500
1004,Aditya Joshi,2026-02-14,15500,17700
1004,Aditya Joshi,2026-02-16,15500,17000
1004,Aditya Joshi,2026-02-17,15500,14900
1004,Aditya Joshi,2026-02-18,15500,10300
1004,Aditya Joshi,2026-02-19,15500,15700
1004,Aditya Joshi,2026-02-20,15500,18300
1004,Aditya Joshi,2026-02-21,15500,0
1004,Aditya Joshi,2026-02-23,15500,21400
1004,Aditya Joshi,2026-02-24,15500,19600
1004,Aditya Joshi,2026-02-25,15500,22900
1004,Aditya Joshi,2026-02-26,15500,13500
1004,Aditya Joshi,2026-02-27,15500,14700
1004,Aditya Joshi,2026-02-28,15500,22900
1004,Aditya Joshi,2026-03-02,15500,15500
1004,Aditya Joshi,2026-03-03,15500,18900
1004,Aditya Joshi,2026-03-04,15500,15100
1004,Aditya Joshi,2026-03-05,15500,12400
1004,Aditya Joshi,2026-03-06,15500,18900
1004,Aditya Joshi,2026-03-07,15500,18800
1004,Aditya Joshi,2026-03-09,15500,20300
1004,Aditya Joshi,2026-03-10,15500,13300
1004,Aditya Joshi,2026-03-11,15500,14700
1004,Aditya Joshi,2026-03-12,15500,13600
1004,Aditya Joshi,2026-03-13,15500,19400
1004,Aditya Joshi,2026-03-14,15500,16000
1004,Aditya Joshi,2026-03-16,15500,21200
1004,Aditya Joshi,2026-03-17,15500,18400
1004,Aditya Joshi,2026-03-18,15500,23200
1004,Aditya Joshi,2026-03-19,15500,25500
1004,Aditya Joshi,2026-03-20,15500,20100
1004,Aditya Joshi,2026-03-21,15500,23700
1004,Aditya Joshi,2026-03-23,15500,22900
1004,Aditya Joshi,2026-03-24,15500,20900
1004,Aditya Joshi,2026-03-25,15500,23300
1004,Aditya Joshi,2026-03-26,15500,16900
1004,Aditya Joshi,2026-03-27,15500,23700
1004,Aditya Joshi,2026-03-28,15500,23600
1004,Aditya Joshi,2026-03-30,15500,18200
1004,Aditya Joshi,2026-03-31,15500,20000
1004,Aditya Joshi,2026-04-01,15500,21400
1004,Aditya Joshi,2026-04-02,15500,0
1004,Aditya Joshi,2026-04-03,15500,21700
1004,Aditya Joshi,2026-04-04,15500,16500
1004,Aditya Joshi,2026-04-06,15500,19200
1004,Aditya Joshi,2026-04-07,15500,17600
1004,Aditya Joshi,2026-04-08,15500,20700
1004,Aditya Joshi,2026-04-09,15500,20100
1004,Aditya Joshi,2026-04-10,15500,21800
1004,Aditya Joshi,2026-04-11,15500,19600
1004,Aditya Joshi,2026-04-13,15500,16400
1004,Aditya Joshi,2026-04-14,15500,16000
1004,Aditya Joshi,2026-04-15,15500,11500
1004,Aditya Joshi,2026-04-16,15500,17100
1004,Aditya Joshi,2026-04-17,15500,18000
1004,Aditya Joshi,2026-04-18,15500,18600
1004,Aditya Joshi,2026-04-20,15500,17700
1004,Aditya Joshi,2026-04-21,15500,12800
1004,Aditya Joshi,2026-04-22,15500,16200
1004,Aditya Joshi,2026-04-23,15500,18800
1004,Aditya Joshi,2026-04-24,15500,17900
1004,Aditya Joshi,2026-04-25,15500,10100
1004,Aditya Joshi,2026-04-27,15500,15500
1004,Aditya Joshi,2026-04-28,15500,15700
1004,Aditya Joshi,2026-04-29,15500,17900
1004,Aditya Joshi,2026-04-30,15500,20400
1004,Aditya Joshi,2026-05-01,15500,21400
1004,Aditya Joshi,2026-05-02,15500,15400
1004,Aditya Joshi,2026-05-04,15500,25200
1004,Aditya Joshi,2026-05-05,15500,22800
1004,Aditya Joshi,2026-05-06,15500,23800
1004,Aditya Joshi,2026-05-07,15500,12000
1004,Aditya Joshi,2026-05-08,15500,20600
1004,Aditya Joshi,2026-05-09,15500,20300
1004,Aditya Joshi,2026-05-11,15500,17900
1004,Aditya Joshi,2026-05-12,15500,23000
1004,Aditya Joshi,2026-05-13,15500,18700
1004,Aditya Joshi,2026-05-14,15500,20200
1004,Aditya Joshi,2026-05-15,15500,18300
1004,Aditya Joshi,2026-05-16,15500,17700
1004,Aditya Joshi,2026-05-18,15500,13000
1004,Aditya Joshi,2026-05-19,15500,17500
1004,Aditya Joshi,2026-05-20,15500,14300
1004,Aditya Joshi,2026-05-21,15500,15900
1004,Aditya Joshi,2026-05-22,15500,21900
1004,Aditya Joshi,2026-05-23,15500,20100
1004,Aditya Joshi,2026-05-25,15500,20600
1004,Aditya Joshi,2026-05-26,15500,20000
1004,Aditya Joshi,2026-05-27,15500,20000
1004,Aditya Joshi,2026-05-28,15500,20100
1004,Aditya Joshi,2026-05-29,15500,15000
1004,Aditya Joshi,2026-05-30,15500,18400
1005,Kunal Verma,2026-01-01,9500,8100
1005,Kunal Verma,2026-01-02,9500,8700
1005,Kunal Verma,2026-01-03,9500,6600
1005,Kunal Verma,2026-01-05,9500,5200
1005,Kunal Verma,2026-01-06,9500,9800
1005,Kunal Verma,2026-01-07,9500,7300
1005,Kunal Verma,2026-01-08,9500,10700
1005,Kunal Verma,2026-01-09,9500,11500
1005,Kunal Verma,2026-01-10,9500,9700
1005,Kunal Verma,2026-01-12,9500,7400
1005,Kunal Verma,2026-01-13,9500,11200
1005,Kunal Verma,2026-01-14,9500,10500
1005,Kunal Verma,2026-01-15,9500,0
1005,Kunal Verma,2026-01-16,9500,7500
1005,Kunal Verma,2026-01-17,9500,10800
1005,Kunal Verma,2026-01-19,9500,8000
1005,Kunal Verma,2026-01-20,9500,0
1005,Kunal Verma,2026-01-21,9500,8600
1005,Kunal Verma,2026-01-22,9500,10700
1005,Kunal Verma,2026-01-23,9500,8100
1005,Kunal Verma,2026-01-24,9500,10900
1005,Kunal Verma,2026-01-26,9500,8700
1005,Kunal Verma,2026-01-27,9500,9400
1005,Kunal Verma,2026-01-28,9500,6500
1005,Kunal Verma,2026-01-29,9500,9600
1005,Kunal Verma,2026-01-30,9500,10100
1005,Kunal Verma,2026-01-31,9500,11400
1005,Kunal Verma,2026-02-02,9500,10300
1005,Kunal Verma,2026-02-03,9500,9700
1005,Kunal Verma,2026-02-04,9500,9400
1005,Kunal Verma,2026-02-05,9500,10000
1005,Kunal Verma,2026-02-06,9500,9200
1005,Kunal Verma,2026-02-07,9500,8700
1005,Kunal Verma,2026-02-09,9500,9400
1005,Kunal Verma,2026-02-10,9500,10700
1005,Kunal Verma,2026-02-11,9500,10100
1005,Kunal Verma,2026-02-12,9500,8900
1005,Kunal Verma,2026-02-13,9500,10700
1005,Kunal Verma,2026-02-14,9500,8800
1005,Kunal Verma,2026-02-16,9500,8100
1005,Kunal Verma,2026-02-17,9500,11000
1005,Kunal Verma,2026-02-18,9500,8300
1005,Kunal Verma,2026-02-19,9500,7300
1005,Kunal Verma,2026-02-20,9500,8100
1005,Kunal Verma,2026-02-21,9500,8500
1005,Kunal Verma,2026-02-23,9500,9800
1005,Kunal Verma,2026-02-24,9500,10500
1005,Kunal Verma,2026-02-25,9500,8500
1005,Kunal Verma,2026-02-26,9500,9600
